timestamp,session_id,stage,direction,event_name,raw_hex,crc_valid,payload_summary,prediction,confidence,weight_grams,sensors_json,note
2026-04-03T00:27:32+02:00,,connected,STATE,connection_established,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",COM11
2026-04-03T00:27:42+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:42+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:52+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:52+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:53+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,STATE,session_started,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:53+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,STATE,basket_precheck_started,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:53+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,TX,READ_SENSOR,aa 11 01 08 f6 0a,,BASKET_1,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:53+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,TX,READ_SENSOR,aa 11 01 09 d7 1a,,BASKET_2,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,TX,READ_SENSOR,aa 11 01 0a b4 2a,,BASKET_3,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,RX,DATA,aa a2 02 08 00 17 64,1,08 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,RX,DATA,aa a2 02 09 00 26 57,1,09 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,RX,DATA,aa a2 02 0a 00 75 02,1,0a 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,STATE,basket_precheck_complete,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,basket_precheck,TX,START_SESSION,aa 61 00 14 25,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,await_gate_open,STATE,start_session_sent,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,await_gate_open,TX,READ_SENSOR,aa 11 01 03 9d bb,,GATE_OPENED,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,await_gate_open,TX,READ_SENSOR,aa 11 01 02 bc ab,,GATE_CLOSED,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,await_gate_open,RX,DATA,aa a2 02 03 01 cc a8,1,03 01,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,active,STATE,gate_open_confirmed,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:54+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 02 00 dc 8b,1,02 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:55+02:00,1c34cd359e334134b88cda535aa81310,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:55+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:56+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:56+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:56+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:56+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:57+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:57+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:58+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:58+02:00,1c34cd359e334134b88cda535aa81310,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:58+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:58+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:58+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:59+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:27:59+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:00+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:00+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:00+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:01+02:00,1c34cd359e334134b88cda535aa81310,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:01+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:01+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:01+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:02+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:02+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:02+02:00,1c34cd359e334134b88cda535aa81310,active,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:02+02:00,1c34cd359e334134b88cda535aa81310,active,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:03+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:03+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:03+02:00,1c34cd359e334134b88cda535aa81310,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:03+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:03+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:04+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:04+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:05+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:05+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,hand,hand,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:07+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:07+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:08+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:08+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:08+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:08+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:09+02:00,1c34cd359e334134b88cda535aa81310,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:09+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:09+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,active,INFER,ml_prediction,,,aluminum,aluminum,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,await_item_drop,TX,ACCEPT_ITEM,aa 62 01 01 87 1a,,ALUMINUM,aluminum,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,await_item_drop,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,aluminum,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,await_item_drop,RX,DATA,aa a2 02 07 00 29 74,1,07 00,aluminum,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:10+02:00,1c34cd359e334134b88cda535aa81310,await_item_drop,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:11+02:00,1c34cd359e334134b88cda535aa81310,await_item_drop,RX,ITEM_DROPPED,aa 72 00 34 73,1,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:11+02:00,1c34cd359e334134b88cda535aa81310,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,,,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T00:28:11+02:00,1c34cd359e334134b88cda535aa81310,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,,,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
